CrystalID Theta(Deg) Phi(Deg) Area HALF RING PREAMP CHANNEL FEBEX_PC FEBEX_SFP FEBEX_MOD FEBEX_CH
2450 16.2232 -95.527 CEPA 1 6 15 8 1 0 15 7
2451 15.6259 -106.763 CEPA 1 6 15 4 1 0 15 3
2452 18.7649 -106.773 CEPA 1 6 15 3 1 0 15 4
2453 19.4668 -140.515 Iphos 1 6 11 7 1 0 13 0
2454 16.2232 -140.527 CEPA 1 6 11 8 1 0 13 7
2455 15.6259 -151.763 CEPA 1 6 11 4 1 0 13 3
2456 18.7649 -151.773 CEPA 1 6 11 3 1 0 13 4
2457 19.4668 174.485 Iphos 1 6 7 7 1 0 11 0
2458 16.2232 174.473 CEPA 1 6 7 8 1 0 11 7
2459 15.6259 163.237 CEPA 1 6 7 4 1 0 11 3
2460 18.7649 163.227 CEPA 1 6 7 3 1 0 11 4
2461 19.4668 129.485 Iphos 1 6 3 7 1 0 9 0
2462 16.2232 129.473 CEPA 1 6 3 8 1 0 9 7
2463 15.6259 118.237 CEPA 1 6 3 4 1 0 9 3
2464 18.7649 118.227 CEPA 1 6 3 3 1 0 9 4
2465 12.8832 82.6536 CEPA 2 6 1 9 1 0 9 8
2466 9.81763 82.6186 CEPA 2 6 1 10 1 0 9 15
2467 9.48409 67.4992 CEPA 2 6 1 15 1 0 9 10
2468 9.81767 52.3798 CEPA 2 6 1 14 1 0 9 11
2469 12.8832 52.3452 CEPA 2 6 1 13 1 0 9 12
2470 12.4494 67.4993 CEPA 2 6 1 11 1 0 9 14
2471 12.8832 37.6536 CEPA 2 6 5 9 1 0 11 8
2472 9.81763 37.6186 CEPA 2 6 5 10 1 0 11 15
2473 9.48409 22.4992 CEPA 2 6 5 15 1 0 11 10
2474 9.81767 7.37981 CEPA 2 6 5 14 1 0 11 11
2475 12.8832 7.34517 CEPA 2 6 5 13 1 0 11 12
2476 12.4494 22.4993 CEPA 2 6 5 11 1 0 11 14
2477 12.8832 -7.34642 CEPA 2 6 9 9 1 0 13 8
2478 9.81763 -7.38136 CEPA 2 6 9 10 1 0 13 15
2479 9.48409 -22.5008 CEPA 2 6 9 15 1 0 13 10
2480 9.81767 -37.6202 CEPA 2 6 9 14 1 0 13 11
2481 12.8832 -37.6548 CEPA 2 6 9 13 1 0 13 12
2482 12.4494 -22.5007 CEPA 2 6 9 11 1 0 13 14
2483 12.8832 -52.3464 CEPA 2 6 13 9 1 0 15 8
2484 9.81763 -52.3814 CEPA 2 6 13 10 1 0 15 15
2485 9.48409 -67.5008 CEPA 2 6 13 15 1 0 15 10
2486 9.81767 -82.6202 CEPA 2 6 13 14 1 0 15 11
2487 12.8832 -82.6548 CEPA 2 6 13 13 1 0 15 12
2488 12.4494 -67.5007 CEPA 2 6 13 11 1 0 15 14
2489 12.8832 -97.3464 CEPA 1 6 15 9 1 0 15 8
2490 9.81763 -97.3814 CEPA 1 6 15 10 1 0 15 15
2491 9.48409 -112.501 CEPA 1 6 15 15 1 0 15 10
2492 9.81767 -127.62 CEPA 1 6 15 14 1 0 15 11
2493 12.8832 -127.655 CEPA 1 6 15 13 1 0 15 12
2494 12.4494 -112.501 CEPA 1 6 15 11 1 0 15 14
2495 12.8832 -142.346 CEPA 1 6 11 9 1 0 13 8
2496 9.81763 -142.381 CEPA 1 6 11 10 1 0 13 15
2497 9.48409 -157.501 CEPA 1 6 11 15 1 0 13 10
2498 9.81767 -172.62 CEPA 1 6 11 14 1 0 13 11
2499 12.8832 -172.655 CEPA 1 6 11 13 1 0 13 12
2500 12.4494 -157.501 CEPA 1 6 11 11 1 0 13 14
2501 12.8832 172.654 CEPA 1 6 7 9 1 0 11 8
2502 9.81763 172.619 CEPA 1 6 7 10 1 0 11 15
2503 9.48409 157.499 CEPA 1 6 7 15 1 0 11 10
2504 9.81767 142.38 CEPA 1 6 7 14 1 0 11 11
2505 12.8832 142.345 CEPA 1 6 7 13 1 0 11 12
2506 12.4494 157.499 CEPA 1 6 7 11 1 0 11 14
2507 12.8832 127.654 CEPA 1 6 3 9 1 0 9 8
2508 9.81763 127.619 CEPA 1 6 3 10 1 0 9 15
2509 9.48409 112.499 CEPA 1 6 3 15 1 0 9 10
2510 9.81767 97.3798 CEPA 1 6 3 14 1 0 9 11
2511 12.8832 97.3452 CEPA 1 6 3 13 1 0 9 12
2512 12.4494 112.499 CEPA 1 6 3 11 1 0 9 14
2513 18.7683 61.6632 CEPA 2 6 1 12 1 0 9 13
2514 15.6294 61.6326 CEPA 2 6 1 6 1 0 9 1
2515 16.2331 50.4063 CEPA 2 6 1 2 1 0 9 5
2516 19.4765 50.4143 Iphos 2 6 1 16 1 0 9 9
2517 18.7683 16.6632 CEPA 2 6 5 5 1 0 11 2
2518 15.6294 16.6326 CEPA 2 6 5 6 1 0 11 1
2519 16.2331 5.4063 CEPA 2 6 5 2 1 0 11 5
2520 19.4765 5.41433 Iphos 2 6 5 1 1 0 11 6
2521 18.7683 -28.3368 CEPA 2 6 9 5 1 0 13 2
2522 15.6294 -28.3674 CEPA 2 6 9 6 1 0 13 1
2523 16.2331 -39.5937 CEPA 2 6 9 2 1 0 13 5
2524 19.4765 -39.5857 Iphos 2 6 9 1 1 0 13 6
2525 18.7683 -73.3368 CEPA 2 6 13 5 1 0 15 2
2526 15.6294 -73.3674 CEPA 2 6 13 6 1 0 15 1
2527 16.2331 -84.5937 CEPA 2 6 13 2 1 0 15 5
2528 19.4765 -84.5857 Iphos 2 6 13 1 1 0 15 6
2529 18.7683 -118.337 CEPA 1 6 15 5 1 0 15 2
2530 15.6294 -118.367 CEPA 1 6 15 6 1 0 15 1
2531 16.2331 -129.594 CEPA 1 6 15 2 1 0 15 5
2532 19.4765 -129.586 Iphos 1 6 15 1 1 0 15 6
2533 18.7683 -163.337 CEPA 1 6 11 5 1 0 13 2
2534 15.6294 -163.367 CEPA 1 6 11 6 1 0 13 1
2535 16.2331 -174.594 CEPA 1 6 11 2 1 0 13 5
2536 19.4765 -174.586 Iphos 1 6 11 1 1 0 13 6
2537 18.7683 151.663 CEPA 1 6 7 5 1 0 11 2
2538 15.6294 151.633 CEPA 1 6 7 6 1 0 11 1
2539 16.2331 140.406 CEPA 1 6 7 2 1 0 11 5
2540 19.4765 140.414 Iphos 1 6 7 1 1 0 11 6
2541 18.7683 106.663 CEPA 1 6 3 5 1 0 9 2
2542 15.6294 106.633 CEPA 1 6 3 6 1 0 9 1
2543 16.2331 95.4063 CEPA 1 6 3 2 1 0 9 5
2544 19.4765 95.4143 Iphos 1 6 3 1 1 0 9 6
2545 0 0 Unknown 0 0 0 0 0 0 0 0
2546 0 0 Unknown 0 0 0 0 0 0 0 0
2547 0 0 Unknown 0 0 0 0 0 0 0 0
2548 0 0 Unknown 0 0 0 0 0 0 0 0
2549 0 0 Unknown 0 0 0 0 0 0 0 0
2550 0 0 Unknown 0 0 0 0 0 0 0 0
2551 0 0 Unknown 0 0 0 0 0 0 0 0
2552 0 0 Unknown 0 0 0 0 0 0 0 0
2553 0 0 Unknown 0 0 0 0 0 0 0 0
2554 0 0 Unknown 0 0 0 0 0 0 0 0
2555 0 0 Unknown 0 0 0 0 0 0 0 0
2556 0 0 Unknown 0 0 0 0 0 0 0 0
2557 0 0 Unknown 0 0 0 0 0 0 0 0
2558 0 0 Unknown 0 0 0 0 0 0 0 0
2559 0 0 Unknown 0 0 0 0 0 0 0 0
2560 0 0 Unknown 0 0 0 0 0 0 0 0
2561 0 0 Unknown 0 0 0 0 0 0 0 0
2562 0 0 Unknown 0 0 0 0 0 0 0 0
2563 0 0 Unknown 0 0 0 0 0 0 0 0
2564 0 0 Unknown 0 0 0 0 0 0 0 0
2565 0 0 Unknown 0 0 0 0 0 0 0 0
2566 0 0 Unknown 0 0 0 0 0 0 0 0
2567 0 0 Unknown 0 0 0 0 0 0 0 0
2568 0 0 Unknown 0 0 0 0 0 0 0 0
2569 0 0 Unknown 0 0 0 0 0 0 0 0
2570 0 0 Unknown 0 0 0 0 0 0 0 0
2571 0 0 Unknown 0 0 0 0 0 0 0 0
2572 0 0 Unknown 0 0 0 0 0 0 0 0
2573 0 0 Unknown 0 0 0 0 0 0 0 0
2574 0 0 Unknown 0 0 0 0 0 0 0 0
2575 0 0 Unknown 0 0 0 0 0 0 0 0
2576 0 0 Unknown 0 0 0 0 0 0 0 0
2577 0 0 Unknown 0 0 0 0 0 0 0 0
2578 0 0 Unknown 0 0 0 0 0 0 0 0
2579 0 0 Unknown 0 0 0 0 0 0 0 0
2580 0 0 Unknown 0 0 0 0 0 0 0 0
2581 0 0 Unknown 0 0 0 0 0 0 0 0
2582 0 0 Unknown 0 0 0 0 0 0 0 0
2583 0 0 Unknown 0 0 0 0 0 0 0 0
2584 0 0 Unknown 0 0 0 0 0 0 0 0
2585 0 0 Unknown 0 0 0 0 0 0 0 0
2586 0 0 Unknown 0 0 0 0 0 0 0 0
2587 0 0 Unknown 0 0 0 0 0 0 0 0
2588 0 0 Unknown 0 0 0 0 0 0 0 0
2589 0 0 Unknown 0 0 0 0 0 0 0 0
2590 0 0 Unknown 0 0 0 0 0 0 0 0
2591 0 0 Unknown 0 0 0 0 0 0 0 0
2592 0 0 Unknown 0 0 0 0 0 0 0 0
2593 0 0 Unknown 0 0 0 0 0 0 0 0
2594 0 0 Unknown 0 0 0 0 0 0 0 0
2595 0 0 Unknown 0 0 0 0 0 0 0 0
2596 0 0 Unknown 0 0 0 0 0 0 0 0
2597 0 0 Unknown 0 0 0 0 0 0 0 0
2598 0 0 Unknown 0 0 0 0 0 0 0 0
2599 0 0 Unknown 0 0 0 0 0 0 0 0
2600 0 0 Unknown 0 0 0 0 0 0 0 0
2601 0 0 Unknown 0 0 0 0 0 0 0 0
2602 0 0 Unknown 0 0 0 0 0 0 0 0
2603 0 0 Unknown 0 0 0 0 0 0 0 0
2604 0 0 Unknown 0 0 0 0 0 0 0 0
2605 0 0 Unknown 0 0 0 0 0 0 0 0
2606 0 0 Unknown 0 0 0 0 0 0 0 0
2607 0 0 Unknown 0 0 0 0 0 0 0 0
2608 0 0 Unknown 0 0 0 0 0 0 0 0
2609 0 0 Unknown 0 0 0 0 0 0 0 0
2610 0 0 Unknown 0 0 0 0 0 0 0 0
2611 0 0 Unknown 0 0 0 0 0 0 0 0
2612 0 0 Unknown 0 0 0 0 0 0 0 0
2613 0 0 Unknown 0 0 0 0 0 0 0 0
2614 0 0 Unknown 0 0 0 0 0 0 0 0
2615 0 0 Unknown 0 0 0 0 0 0 0 0
2616 0 0 Unknown 0 0 0 0 0 0 0 0
2617 0 0 Unknown 0 0 0 0 0 0 0 0
2618 0 0 Unknown 0 0 0 0 0 0 0 0
2619 0 0 Unknown 0 0 0 0 0 0 0 0
2620 0 0 Unknown 0 0 0 0 0 0 0 0
2621 0 0 Unknown 0 0 0 0 0 0 0 0
2622 0 0 Unknown 0 0 0 0 0 0 0 0
2623 0 0 Unknown 0 0 0 0 0 0 0 0
2624 0 0 Unknown 0 0 0 0 0 0 0 0
2625 0 0 Unknown 0 0 0 0 0 0 0 0
2626 0 0 Unknown 0 0 0 0 0 0 0 0
2627 0 0 Unknown 0 0 0 0 0 0 0 0
2628 0 0 Unknown 0 0 0 0 0 0 0 0
2629 0 0 Unknown 0 0 0 0 0 0 0 0
2630 0 0 Unknown 0 0 0 0 0 0 0 0
2631 0 0 Unknown 0 0 0 0 0 0 0 0
2632 0 0 Unknown 0 0 0 0 0 0 0 0
2633 0 0 Unknown 0 0 0 0 0 0 0 0
2634 0 0 Unknown 0 0 0 0 0 0 0 0
2635 0 0 Unknown 0 0 0 0 0 0 0 0
2636 0 0 Unknown 0 0 0 0 0 0 0 0
2637 0 0 Unknown 0 0 0 0 0 0 0 0
2638 0 0 Unknown 0 0 0 0 0 0 0 0
2639 0 0 Unknown 0 0 0 0 0 0 0 0
2640 0 0 Unknown 0 0 0 0 0 0 0 0
2641 0 0 Unknown 0 0 0 0 0 0 0 0
2642 0 0 Unknown 0 0 0 0 0 0 0 0
2643 0 0 Unknown 0 0 0 0 0 0 0 0
2644 0 0 Unknown 0 0 0 0 0 0 0 0
2645 0 0 Unknown 0 0 0 0 0 0 0 0
2646 0 0 Unknown 0 0 0 0 0 0 0 0
2647 0 0 Unknown 0 0 0 0 0 0 0 0
2648 0 0 Unknown 0 0 0 0 0 0 0 0
2649 0 0 Unknown 0 0 0 0 0 0 0 0
2650 0 0 Unknown 0 0 0 0 0 0 0 0
2651 0 0 Unknown 0 0 0 0 0 0 0 0
2652 0 0 Unknown 0 0 0 0 0 0 0 0
2653 0 0 Unknown 0 0 0 0 0 0 0 0
2654 0 0 Unknown 0 0 0 0 0 0 0 0
2655 0 0 Unknown 0 0 0 0 0 0 0 0
2656 0 0 Unknown 0 0 0 0 0 0 0 0
2657 0 0 Unknown 0 0 0 0 0 0 0 0
2658 0 0 Unknown 0 0 0 0 0 0 0 0
2659 0 0 Unknown 0 0 0 0 0 0 0 0
2660 0 0 Unknown 0 0 0 0 0 0 0 0
2661 0 0 Unknown 0 0 0 0 0 0 0 0
2662 0 0 Unknown 0 0 0 0 0 0 0 0
2663 0 0 Unknown 0 0 0 0 0 0 0 0
2664 0 0 Unknown 0 0 0 0 0 0 0 0
2665 0 0 Unknown 0 0 0 0 0 0 0 0
2666 0 0 Unknown 0 0 0 0 0 0 0 0
2667 0 0 Unknown 0 0 0 0 0 0 0 0
2668 0 0 Unknown 0 0 0 0 0 0 0 0
2669 0 0 Unknown 0 0 0 0 0 0 0 0
2670 0 0 Unknown 0 0 0 0 0 0 0 0
2671 0 0 Unknown 0 0 0 0 0 0 0 0
2672 0 0 Unknown 0 0 0 0 0 0 0 0
2673 0 0 Unknown 0 0 0 0 0 0 0 0
2674 0 0 Unknown 0 0 0 0 0 0 0 0
2675 0 0 Unknown 0 0 0 0 0 0 0 0
2676 0 0 Unknown 0 0 0 0 0 0 0 0
2677 0 0 Unknown 0 0 0 0 0 0 0 0
2678 0 0 Unknown 0 0 0 0 0 0 0 0
2679 0 0 Unknown 0 0 0 0 0 0 0 0
2680 0 0 Unknown 0 0 0 0 0 0 0 0
2681 0 0 Unknown 0 0 0 0 0 0 0 0
2682 0 0 Unknown 0 0 0 0 0 0 0 0
2683 0 0 Unknown 0 0 0 0 0 0 0 0
2684 0 0 Unknown 0 0 0 0 0 0 0 0
2685 0 0 Unknown 0 0 0 0 0 0 0 0
2686 0 0 Unknown 0 0 0 0 0 0 0 0
2687 0 0 Unknown 0 0 0 0 0 0 0 0
2688 0 0 Unknown 0 0 0 0 0 0 0 0
2689 0 0 Unknown 0 0 0 0 0 0 0 0
2690 0 0 Unknown 0 0 0 0 0 0 0 0
2691 0 0 Unknown 0 0 0 0 0 0 0 0
2692 0 0 Unknown 0 0 0 0 0 0 0 0
2693 0 0 Unknown 0 0 0 0 0 0 0 0
2694 0 0 Unknown 0 0 0 0 0 0 0 0
2695 0 0 Unknown 0 0 0 0 0 0 0 0
2696 0 0 Unknown 0 0 0 0 0 0 0 0
2697 0 0 Unknown 0 0 0 0 0 0 0 0
2698 0 0 Unknown 0 0 0 0 0 0 0 0
2699 0 0 Unknown 0 0 0 0 0 0 0 0
2700 0 0 Unknown 0 0 0 0 0 0 0 0
2701 0 0 Unknown 0 0 0 0 0 0 0 0
2702 0 0 Unknown 0 0 0 0 0 0 0 0
2703 0 0 Unknown 0 0 0 0 0 0 0 0
2704 0 0 Unknown 0 0 0 0 0 0 0 0
2705 0 0 Unknown 0 0 0 0 0 0 0 0
2706 0 0 Unknown 0 0 0 0 0 0 0 0
2707 0 0 Unknown 0 0 0 0 0 0 0 0
2708 0 0 Unknown 0 0 0 0 0 0 0 0
2709 0 0 Unknown 0 0 0 0 0 0 0 0
2710 0 0 Unknown 0 0 0 0 0 0 0 0
2711 0 0 Unknown 0 0 0 0 0 0 0 0
2712 0 0 Unknown 0 0 0 0 0 0 0 0
2713 0 0 Unknown 0 0 0 0 0 0 0 0
2714 0 0 Unknown 0 0 0 0 0 0 0 0
2715 0 0 Unknown 0 0 0 0 0 0 0 0
2716 0 0 Unknown 0 0 0 0 0 0 0 0
2717 0 0 Unknown 0 0 0 0 0 0 0 0
2718 0 0 Unknown 0 0 0 0 0 0 0 0
2719 0 0 Unknown 0 0 0 0 0 0 0 0
2720 0 0 Unknown 0 0 0 0 0 0 0 0
2721 0 0 Unknown 0 0 0 0 0 0 0 0
2722 0 0 Unknown 0 0 0 0 0 0 0 0
2723 0 0 Unknown 0 0 0 0 0 0 0 0
2724 0 0 Unknown 0 0 0 0 0 0 0 0
2725 0 0 Unknown 0 0 0 0 0 0 0 0
2726 0 0 Unknown 0 0 0 0 0 0 0 0
2727 0 0 Unknown 0 0 0 0 0 0 0 0
2728 0 0 Unknown 0 0 0 0 0 0 0 0
2729 0 0 Unknown 0 0 0 0 0 0 0 0
2730 0 0 Unknown 0 0 0 0 0 0 0 0
2731 0 0 Unknown 0 0 0 0 0 0 0 0
2732 0 0 Unknown 0 0 0 0 0 0 0 0
2733 0 0 Unknown 0 0 0 0 0 0 0 0
2734 0 0 Unknown 0 0 0 0 0 0 0 0
2735 0 0 Unknown 0 0 0 0 0 0 0 0
2736 0 0 Unknown 0 0 0 0 0 0 0 0
2737 0 0 Unknown 0 0 0 0 0 0 0 0
2738 0 0 Unknown 0 0 0 0 0 0 0 0
2739 0 0 Unknown 0 0 0 0 0 0 0 0
2740 0 0 Unknown 0 0 0 0 0 0 0 0
2741 0 0 Unknown 0 0 0 0 0 0 0 0
2742 0 0 Unknown 0 0 0 0 0 0 0 0
2743 0 0 Unknown 0 0 0 0 0 0 0 0
2744 0 0 Unknown 0 0 0 0 0 0 0 0
2745 0 0 Unknown 0 0 0 0 0 0 0 0
2746 0 0 Unknown 0 0 0 0 0 0 0 0
2747 0 0 Unknown 0 0 0 0 0 0 0 0
2748 0 0 Unknown 0 0 0 0 0 0 0 0
2749 0 0 Unknown 0 0 0 0 0 0 0 0
2750 0 0 Unknown 0 0 0 0 0 0 0 0
2751 0 0 Unknown 0 0 0 0 0 0 0 0
2752 0 0 Unknown 0 0 0 0 0 0 0 0
2753 0 0 Unknown 0 0 0 0 0 0 0 0
2754 0 0 Unknown 0 0 0 0 0 0 0 0
2755 0 0 Unknown 0 0 0 0 0 0 0 0
2756 0 0 Unknown 0 0 0 0 0 0 0 0
2757 0 0 Unknown 0 0 0 0 0 0 0 0
2758 0 0 Unknown 0 0 0 0 0 0 0 0
2759 0 0 Unknown 0 0 0 0 0 0 0 0
2760 0 0 Unknown 0 0 0 0 0 0 0 0
2761 0 0 Unknown 0 0 0 0 0 0 0 0
2762 0 0 Unknown 0 0 0 0 0 0 0 0
2763 0 0 Unknown 0 0 0 0 0 0 0 0
2764 0 0 Unknown 0 0 0 0 0 0 0 0
2765 0 0 Unknown 0 0 0 0 0 0 0 0
2766 0 0 Unknown 0 0 0 0 0 0 0 0
2767 0 0 Unknown 0 0 0 0 0 0 0 0
2768 0 0 Unknown 0 0 0 0 0 0 0 0
2769 0 0 Unknown 0 0 0 0 0 0 0 0
2770 0 0 Unknown 0 0 0 0 0 0 0 0
2771 0 0 Unknown 0 0 0 0 0 0 0 0
2772 0 0 Unknown 0 0 0 0 0 0 0 0
2773 0 0 Unknown 0 0 0 0 0 0 0 0
2774 0 0 Unknown 0 0 0 0 0 0 0 0
2775 0 0 Unknown 0 0 0 0 0 0 0 0
2776 0 0 Unknown 0 0 0 0 0 0 0 0
2777 0 0 Unknown 0 0 0 0 0 0 0 0
2778 0 0 Unknown 0 0 0 0 0 0 0 0
2779 0 0 Unknown 0 0 0 0 0 0 0 0
2780 0 0 Unknown 0 0 0 0 0 0 0 0
2781 0 0 Unknown 0 0 0 0 0 0 0 0
2782 0 0 Unknown 0 0 0 0 0 0 0 0
2783 0 0 Unknown 0 0 0 0 0 0 0 0
2784 0 0 Unknown 0 0 0 0 0 0 0 0
2785 0 0 Unknown 0 0 0 0 0 0 0 0
2786 0 0 Unknown 0 0 0 0 0 0 0 0
2787 0 0 Unknown 0 0 0 0 0 0 0 0
2788 0 0 Unknown 0 0 0 0 0 0 0 0
2789 0 0 Unknown 0 0 0 0 0 0 0 0
2790 0 0 Unknown 0 0 0 0 0 0 0 0
2791 0 0 Unknown 0 0 0 0 0 0 0 0
2792 0 0 Unknown 0 0 0 0 0 0 0 0
2793 0 0 Unknown 0 0 0 0 0 0 0 0
2794 0 0 Unknown 0 0 0 0 0 0 0 0
2795 0 0 Unknown 0 0 0 0 0 0 0 0
2796 0 0 Unknown 0 0 0 0 0 0 0 0
2797 0 0 Unknown 0 0 0 0 0 0 0 0
2798 0 0 Unknown 0 0 0 0 0 0 0 0
2799 0 0 Unknown 0 0 0 0 0 0 0 0
2800 0 0 Unknown 0 0 0 0 0 0 0 0
2801 0 0 Unknown 0 0 0 0 0 0 0 0
2802 0 0 Unknown 0 0 0 0 0 0 0 0
2803 0 0 Unknown 0 0 0 0 0 0 0 0
2804 0 0 Unknown 0 0 0 0 0 0 0 0
2805 0 0 Unknown 0 0 0 0 0 0 0 0
2806 0 0 Unknown 0 0 0 0 0 0 0 0
2807 0 0 Unknown 0 0 0 0 0 0 0 0
2808 0 0 Unknown 0 0 0 0 0 0 0 0
2809 0 0 Unknown 0 0 0 0 0 0 0 0
2810 0 0 Unknown 0 0 0 0 0 0 0 0
2811 0 0 Unknown 0 0 0 0 0 0 0 0
2812 0 0 Unknown 0 0 0 0 0 0 0 0
2813 0 0 Unknown 0 0 0 0 0 0 0 0
2814 0 0 Unknown 0 0 0 0 0 0 0 0
2815 0 0 Unknown 0 0 0 0 0 0 0 0
2816 0 0 Unknown 0 0 0 0 0 0 0 0
2817 0 0 Unknown 0 0 0 0 0 0 0 0
2818 0 0 Unknown 0 0 0 0 0 0 0 0
2819 0 0 Unknown 0 0 0 0 0 0 0 0
2820 0 0 Unknown 0 0 0 0 0 0 0 0
2821 0 0 Unknown 0 0 0 0 0 0 0 0
2822 0 0 Unknown 0 0 0 0 0 0 0 0
2823 0 0 Unknown 0 0 0 0 0 0 0 0
2824 0 0 Unknown 0 0 0 0 0 0 0 0
2825 0 0 Unknown 0 0 0 0 0 0 0 0
2826 0 0 Unknown 0 0 0 0 0 0 0 0
2827 0 0 Unknown 0 0 0 0 0 0 0 0
2828 0 0 Unknown 0 0 0 0 0 0 0 0
2829 0 0 Unknown 0 0 0 0 0 0 0 0
2830 0 0 Unknown 0 0 0 0 0 0 0 0
2831 0 0 Unknown 0 0 0 0 0 0 0 0
2832 0 0 Unknown 0 0 0 0 0 0 0 0
2833 0 0 Unknown 0 0 0 0 0 0 0 0
2834 0 0 Unknown 0 0 0 0 0 0 0 0
2835 0 0 Unknown 0 0 0 0 0 0 0 0
2836 0 0 Unknown 0 0 0 0 0 0 0 0
2837 0 0 Unknown 0 0 0 0 0 0 0 0
2838 0 0 Unknown 0 0 0 0 0 0 0 0
2839 0 0 Unknown 0 0 0 0 0 0 0 0
2840 0 0 Unknown 0 0 0 0 0 0 0 0
2841 0 0 Unknown 0 0 0 0 0 0 0 0
2842 0 0 Unknown 0 0 0 0 0 0 0 0
2843 0 0 Unknown 0 0 0 0 0 0 0 0
2844 0 0 Unknown 0 0 0 0 0 0 0 0
2845 0 0 Unknown 0 0 0 0 0 0 0 0
2846 0 0 Unknown 0 0 0 0 0 0 0 0
2847 0 0 Unknown 0 0 0 0 0 0 0 0
2848 0 0 Unknown 0 0 0 0 0 0 0 0
2849 0 0 Unknown 0 0 0 0 0 0 0 0
2850 0 0 Unknown 0 0 0 0 0 0 0 0
2851 0 0 Unknown 0 0 0 0 0 0 0 0
2852 0 0 Unknown 0 0 0 0 0 0 0 0
2853 0 0 Unknown 0 0 0 0 0 0 0 0
2854 0 0 Unknown 0 0 0 0 0 0 0 0
2855 0 0 Unknown 0 0 0 0 0 0 0 0
2856 0 0 Unknown 0 0 0 0 0 0 0 0
2857 0 0 Unknown 0 0 0 0 0 0 0 0
2858 0 0 Unknown 0 0 0 0 0 0 0 0
2859 0 0 Unknown 0 0 0 0 0 0 0 0
2860 0 0 Unknown 0 0 0 0 0 0 0 0
2861 0 0 Unknown 0 0 0 0 0 0 0 0
2862 0 0 Unknown 0 0 0 0 0 0 0 0
2863 0 0 Unknown 0 0 0 0 0 0 0 0
2864 0 0 Unknown 0 0 0 0 0 0 0 0
2865 0 0 Unknown 0 0 0 0 0 0 0 0
2866 0 0 Unknown 0 0 0 0 0 0 0 0
2867 0 0 Unknown 0 0 0 0 0 0 0 0
2868 0 0 Unknown 0 0 0 0 0 0 0 0
2869 0 0 Unknown 0 0 0 0 0 0 0 0
2870 0 0 Unknown 0 0 0 0 0 0 0 0
2871 0 0 Unknown 0 0 0 0 0 0 0 0
2872 0 0 Unknown 0 0 0 0 0 0 0 0
2873 0 0 Unknown 0 0 0 0 0 0 0 0
2874 0 0 Unknown 0 0 0 0 0 0 0 0
2875 0 0 Unknown 0 0 0 0 0 0 0 0
2876 0 0 Unknown 0 0 0 0 0 0 0 0
2877 0 0 Unknown 0 0 0 0 0 0 0 0
2878 0 0 Unknown 0 0 0 0 0 0 0 0
2879 0 0 Unknown 0 0 0 0 0 0 0 0
2880 0 0 Unknown 0 0 0 0 0 0 0 0
2881 0 0 Unknown 0 0 0 0 0 0 0 0
2882 0 0 Unknown 0 0 0 0 0 0 0 0
2883 0 0 Unknown 0 0 0 0 0 0 0 0
2884 0 0 Unknown 0 0 0 0 0 0 0 0
2885 0 0 Unknown 0 0 0 0 0 0 0 0
2886 0 0 Unknown 0 0 0 0 0 0 0 0
2887 0 0 Unknown 0 0 0 0 0 0 0 0
2888 0 0 Unknown 0 0 0 0 0 0 0 0
2889 0 0 Unknown 0 0 0 0 0 0 0 0
2890 0 0 Unknown 0 0 0 0 0 0 0 0
2891 0 0 Unknown 0 0 0 0 0 0 0 0
2892 0 0 Unknown 0 0 0 0 0 0 0 0
2893 0 0 Unknown 0 0 0 0 0 0 0 0
2894 0 0 Unknown 0 0 0 0 0 0 0 0
2895 0 0 Unknown 0 0 0 0 0 0 0 0
2896 0 0 Unknown 0 0 0 0 0 0 0 0
2897 0 0 Unknown 0 0 0 0 0 0 0 0
2898 0 0 Unknown 0 0 0 0 0 0 0 0
2899 0 0 Unknown 0 0 0 0 0 0 0 0
2900 0 0 Unknown 0 0 0 0 0 0 0 0
2901 0 0 Unknown 0 0 0 0 0 0 0 0
2902 0 0 Unknown 0 0 0 0 0 0 0 0
2903 0 0 Unknown 0 0 0 0 0 0 0 0
2904 0 0 Unknown 0 0 0 0 0 0 0 0
2905 0 0 Unknown 0 0 0 0 0 0 0 0
2906 0 0 Unknown 0 0 0 0 0 0 0 0
2907 0 0 Unknown 0 0 0 0 0 0 0 0
2908 0 0 Unknown 0 0 0 0 0 0 0 0
2909 0 0 Unknown 0 0 0 0 0 0 0 0
2910 0 0 Unknown 0 0 0 0 0 0 0 0
2911 0 0 Unknown 0 0 0 0 0 0 0 0
2912 0 0 Unknown 0 0 0 0 0 0 0 0
2913 0 0 Unknown 0 0 0 0 0 0 0 0
2914 0 0 Unknown 0 0 0 0 0 0 0 0
2915 0 0 Unknown 0 0 0 0 0 0 0 0
2916 0 0 Unknown 0 0 0 0 0 0 0 0
2917 0 0 Unknown 0 0 0 0 0 0 0 0
2918 0 0 Unknown 0 0 0 0 0 0 0 0
2919 0 0 Unknown 0 0 0 0 0 0 0 0
2920 0 0 Unknown 0 0 0 0 0 0 0 0
2921 0 0 Unknown 0 0 0 0 0 0 0 0
2922 0 0 Unknown 0 0 0 0 0 0 0 0
2923 0 0 Unknown 0 0 0 0 0 0 0 0
2924 0 0 Unknown 0 0 0 0 0 0 0 0
2925 0 0 Unknown 0 0 0 0 0 0 0 0
2926 0 0 Unknown 0 0 0 0 0 0 0 0
